0.559537	51	48	559.537
0.549787	42	47	549.787
0.551606	53	46	551.606
0.584077	46	46	584.077
0.573305	53	46	573.305
0.56314	64	46	563.14
0.572839	72	46	572.839
0.584449	61	45	584.449
0.593335	54	44	593.335
0.569696	49	43	569.696
0.551737	50	42	551.737
0.597303	58	41	597.303
0.568071	64	40	568.071
0.566507	59	39	566.507
0.567648	59	38	567.648
0.587467	52	37	587.467
0.578216	44	35	578.216
0.55139	32	33	551.39
0.550654	36	32	550.654
0.570312	44	31	570.312
0.668771	65	30	668.771
0.68323	64	29	683.23
0.661821	53	28	661.821
0.680973	60	27	680.973
0.637359	74	26	637.359
0.639887	70	25	639.887
0.617727	66	24	617.727
0.59486	63	23	594.86
0.620512	67	23	620.512
0.585276	63	23	585.276
0.624072	54	23	624.072
0.596147	53	23	596.147
0.607767	57	23	607.767
0.614202	66	23	614.202
0.607421	63	23	607.421
0.607032	70	23	607.032
0.608971	56	23	608.971
0.607629	50	23	607.629
0.615849	55	23	615.849
0.631472	53	23	631.472
0.567701	49	23	567.701
0.617582	43	23	617.582
0.598347	57	23	598.347
0.609518	58	23	609.518
0.572877	45	23	572.877
0.581277	51	23	581.277
0.588146	56	23	588.146
0.585833	62	23	585.833
0.573236	68		573.236
number of tracks: 50			
0.620041	66	64	
0.599996	64	63	
0.61188	68	62	
0.652373	69	61	
0.587795	72	60	
0.581205	71	59	
0.62008	70	58	
0.617818	76	57	
0.590861	72	56	
0.637828	73	55	
1.01316	76	54	
0.579082	76	53	
0.608491	78	52	
0.626362	78	51	
0.650117	82	50	
0.606082	78	49	
0.63255	76	48	
0.658263	86	47	
0.669098	88	46	
0.912836	91	45	
0.587862	95	44	
0.622996	95	43	
0.612951	91	42	
0.610077	92	41	
0.601773	95	40	
0.582982	92	39	
0.608488	94	38	
0.575001	94	38	
0.587684	89	38	
0.589773	94	38	
0.610079	92	38	
0.645773	90	38	
0.623501	83	38	
0.557938	84	38	
0.625555	85	38	
0.599537	75	38	
0.581841	81	36	
0.601239	79	35	
0.607134	72	34	
0.590764	71	33	
0.630885	69	33	
0.581173	75	33	
0.596381	81	33	
0.595932	77	33	
0.61269	78	33	
0.639779	76	33	
0.602141	79	33	
0.605709	73	33	
0.609573	71	33	
0.627779	69		
number of tracks: 50			
0.657938	74	70	
0.594144	68	68	
0.602285	75	66	
0.614195	84	64	
0.618069	88	62	
0.572666	92	60	
0.591869	79	58	
0.631997	76	56	
0.612929	81	54	
0.586612	77	53	
0.616285	78	52	
0.597655	83	51	
0.615315	86	50	
0.616504	87	49	
0.588701	91	48	
0.667017	94	47	
0.611468	87	46	
0.609245	69	45	
0.595415	65	44	
0.596581	69	43	
0.621812	91	42	
0.58371	88	41	
0.598282	89	39	
0.575714	86	37	
0.575567	76	33	
0.615456	69	30	
0.853493	79	28	
0.678663	71		
