0.0691663	50	62	69.1663
0.0654486	61	62	65.4486
0.0826446	61	62	82.6446
0.0652877	58	62	65.2877
0.0718672	59	62	71.8672
0.0733588	55	62	73.3588
0.0689684	57	62	68.9684
0.065372	54	62	65.372
0.0643495	63	61	64.3495
0.0708418	60	61	70.8418
0.079553	58	61	79.553
0.0707583	57	61	70.7583
0.0718578	68	61	71.8578
0.0841832	63	60	84.1832
0.074761	64	59	74.761
0.0931244	59	58	93.1244
0.0703173	58	57	70.3173
0.0908415	41	56	90.8415
0.06994	45	55	69.94
0.0956027	50	54	95.6027
0.0671874	67	54	67.1874
0.0735038	58	54	73.5038
0.0862339	54	54	86.2339
0.08818	63	54	88.18
0.0764368	64	54	76.4368
0.0788121	70	54	78.8121
0.0716858	73	54	71.6858
0.0860334	61	54	86.0334
0.101	74	54	101
0.0868504	70	54	86.8504
0.0731649	57	54	73.1649
0.0887279	71	54	88.7279
0.0699842	72	54	69.9842
0.0731991	79	54	73.1991
0.0866105	70	54	86.6105
0.0750461	81	54	75.0461
0.0951512	76	54	95.1512
0.0863343	69	54	86.3343
0.0862684	71	54	86.2684
0.075224	71	54	75.224
0.067787	61	53	67.787
0.0685024	44	52	68.5024
0.0665553	71	52	66.5553
0.0707415	85	52	70.7415
0.0660386	62	52	66.0386
0.0684996	57	52	68.4996
0.0654645	72	52	65.4645
0.0676913	72	52	67.6913
0.0796028	83		79.6028
number of tracks: 50			
0.085278	71	71	
0.0834311	72	71	
0.0707728	66	71	
0.0705368	72	71	
0.0745913	74	71	
0.07103	86	71	
0.0682723	87	71	
0.0848636	80	71	
0.0663141	82	71	
0.0693922	82	71	
0.0675766	75	71	
0.0816537	77	71	
0.0684883	85	71	
0.0721167	81	71	
0.0718051	82	71	
0.0675419	59	71	
0.081521	54	71	
0.0817408	83	71	
0.0904764	80	71	
0.0839911	73	71	
0.0759918	77	71	
0.081166	78	71	
0.0831878	74	71	
0.0827511	76	71	
0.0860339	83	71	
0.0771697	78	71	
0.0874806	91	71	
0.0821333	82	71	
0.0855394	74	71	
0.0907776	81	71	
0.0962008	83	71	
0.122647	74	71	
0.0850918	81	71	
0.0798426	80	71	
0.0869202	82	71	
0.0832508	74	71	
0.084035	71	71	
0.0789564	66	71	
0.0845494	69	71	
0.0832678	71	71	
0.081079	83	71	
0.0892207	75	71	
0.0769406	89	71	
0.0947039	78	71	
0.0878463	78	71	
0.0782387	70	71	
0.0794353	77	71	
0.0810364	72	71	
0.0924553	69	71	
0.0864733	63		
number of tracks: 50			
0.082723	69	69	
0.0835241	61	69	
0.0844315	65	69	
0.0806552	72	69	
0.0814155	87	69	
0.0822017	78	69	
0.094033	73	69	
0.0856069	70	69	
0.0932841	73	69	
0.0822592	68	69	
0.0900752	68	69	
0.0785284	58	69	
0.0855157	65	69	
0.0848825	65	69	
0.092902	67	69	
0.112938	81	69	
0.0832152	84	69	
0.0782684	53	69	
0.0796436	45	69	
0.0770141	43	66	
0.0793937	49	63	
0.0820489	41	60	
0.0793176	49	57	
0.0743438	45	54	
0.0742816	43	45	
0.0742404	32	36	
0.0751017	32	26	
0.0737999	30		
