[INFO] ORB on CPU
0.0695557	30	22
0.0744462	30	22
0.0646429	30	18
0.0644869	30	17
0.066466	30	19
0.0657797	30	20
0.0663321	30	14
0.0665694	30	16
0.0670713	30	17
0.073233	30	17
0.0779141	30	21
0.0857821	30	20
0.0672149	30	19
0.0660631	30	17
0.0655432	30	18
0.0655355	30	19
0.0668252	30	22
0.0733022	30	18
0.0653057	30	21
0.066357	30	17
0.0667047	30	17
0.0665335	30	22
0.0659967	30	21
0.065734	30	18
0.0657484	30	21
0.0660349	30	20
0.0663747	30	22
0.0652186	30	17
0.0655841	30	20
0.0663745	30	21
0.0654123	30	22
0.0659215	30	21
0.0653732	30	23
0.0667772	30	18
0.0668948	30	17
0.0666318	30	19
0.0667105	30	19
0.0676029	30	20
0.0675202	30	18
0.0675431	30	21
0.0661135	30	21
0.0665369	30	19
0.0676469	30	18
0.0663196	30	16
0.0664326	30	16
0.0680183	30	19
0.0675214	30	20
0.0671144	30	21
0.0665836	30	14
0.0669624	30	22
0.0669338	30	23
0.0664084	30	20
0.0688019	30	22
0.0664336	30	23
0.0665586	30	24
0.0673874	30	18
0.067573	30	17
0.0663828	30	18
0.0670369	30	20
0.067416	30	19
0.0660297	30	16
0.0663224	30	24
0.0671806	30	18
0.0657432	30	21
0.0664052	30	16
0.067612	30	18
0.067522	30	16
0.0676411	30	20
0.0675899	30	13
0.0671178	30	17
0.0668311	30	16
0.0680236	30	17
0.0674736	30	21
0.0676675	30	22
0.0684706	30	17
0.0677244	30	20
0.0675538	30	18
0.066794	30	23
0.0676772	30	20
0.0666009	30	21
0.0697658	30	20
0.0684201	30	19
0.0668046	30	19
0.0674549	30	21
0.0674657	30	17
0.06725	30	16
0.0677182	30	23
0.0674363	30	18
0.0674718	30	18
0.068341	30	15
0.0668255	30	18
0.0672799	30	21
0.0668869	30	20
0.0669025	30	21
0.0676321	30	20
0.0668683	30	26
0.0676731	30	22
0.0678049	30	22
0.0683826	30	20
0.0680451	30	19
0.0684167	30	21
0.0678206	30	20
0.0683768	30	23
0.0677788	30	19
0.0669005	30	18
0.0672925	30	16
0.0676852	30	19
0.0692164	30	22
0.0683908	30	18
0.0678363	30	19
0.0670414	30	24
0.0674865	30	22
0.0686833	30	26
0.0685334	30	20
0.0693442	30	20
0.0679454	30	23
0.0685789	30	17
0.0682283	30	18
0.0682335	30	21
0.0699382	30	15
0.0685162	30	21
0.0686508	30	22
0.068029	30	20
0.0680878	30	23
0.0691943	30	19
0.0683877	30	22
0.0683765	30	22
0.0694211	30	24
0.0690217	30	22
0.068767	30	22
0.0686778	30	22
0.0693219	30	20
0.0705775	30	18
0.0701145	30	18
0.0704105	30	18
0.0703413	30	21
0.0706075	30	19
0.0687596	30	19
0.0704604	30	18
0.0690917	30	20
0.070569	30	22
0.0696072	30	20
0.069952	30	24
0.0690061	30	21
0.0691557	30	12
0.069702	30	17
0.0692254	30	15
0.0698277	30	21
0.0710522	30	17
0.0706043	30	20
0.0690312	30	18
0.069873	30	21
0.0690554	30	23
0.0688851	30	22
0.0692792	30	16
0.0694739	30	20
0.069799	30	20
0.0696977	30	22
0.0704862	30	23
0.0698658	30	17
0.0701769	30	21
0.0700036	30	17
0.0713462	30	22
0.069726	30	20
0.0700464	30	16
0.0711119	30	17
0.0702515	30	21
0.0705851	30	17
0.0709476	30	18
0.0717182	30	17
0.0721966	30	21
0.0706067	30	19
0.071634	30	17
0.0710352	30	20
0.0708753	30	23
0.0719843	30	20
0.0721711	30	15
0.0709865	30	22
0.0716235	30	15
0.0715787	30	16
0.0727476	30	17
0.0705925	30	16
0.0725681	30	17
0.071212	30	18
0.070144	30	21
0.0704459	30	17
0.0711679	30	20
0.0714933	30	19
0.0722035	30	20
0.071736	30	18
0.0722767	30	15
0.0718767	30	16
0.0715179	30	19
0.0723996	30	18
0.0723632	30	20
0.071054	30	19
0.0714731	30	15
0.07198	30	17
0.0719967	30	20
0.0721426	30	15
0.071622	30	18
0.0794099	30	21
0.0735438	30	17
0.0760737	30	15
0.0761394	30	18
0.0755491	30	18
0.0752002	30	19
0.0795271	30	18
0.0751328	30	19
0.0752717	30	18
0.0741313	30	21
0.0750066	30	17
0.0744919	30	16
0.0764522	30	16
0.0820604	30	19
0.0805387	30	18
0.074903	30	15
0.0742532	30	15
0.0744804	30	19
0.0739033	30	17
0.0736545	30	20
0.0756889	30	17
0.0757802	30	18
0.0818325	30	21
0.0752119	30	23
0.0749486	30	18
0.0814457	30	19
0.0753994	30	17
0.0758523	30	13
0.0755029	30	13
0.0757528	30	13
0.0806774	30	14
0.0767315	30	11
0.0761177	30	14
0.0765201	30	19
0.0762435	30	21
0.0759658	30	15
0.0764542	30	15
0.0760788	30	17
0.0856482	30	15
0.0752181	30	14
0.0751668	30	16
0.0754034	30	16
0.0756682	30	18
0.0755799	30	17
0.0756661	30	22
0.0759075	30	17
0.0804272	30	21
0.0750482	30	19
0.0748203	30	17
0.0757773	30	14
0.0843108	30	21
0.0764905	30	19
0.0762191	30	17
0.0757474	30	15
0.0810861	30	17
0.0760652	30	14
0.0757815	30	18
0.0761721	30	17
0.0764661	30	17
0.0767965	30	15
0.0771702	30	17
0.0767263	30	13
0.0863988	30	17
0.077178	30	14
0.0764537	30	16
0.0767264	30	18
0.0774761	30	19
0.0770396	30	18
0.0779407	30	14
0.0755601	30	18
0.0809984	30	20
0.0756286	30	21
0.0752102	30	19
0.0767199	30	19
0.0817365	30	14
0.0768838	30	16
0.0778996	30	17
0.0771238	30	15
0.0817273	30	22
0.0761813	30	16
0.0762266	30	18
0.0766919	30	18
0.0765442	30	16
0.0765486	30	15
0.0766423	30	12
0.0781525	30	15
0.0895711	30	16
0.0779684	30	14
0.0781363	30	13
0.0789723	30	19
0.0780433	30	20
0.0782869	30	17
0.0776978	30	16
0.0785524	30	13
0.0825787	30	16
0.0785269	30	20
0.0786136	30	17
0.0802684	30	14
0.0875904	30	15
0.0776969	30	16
0.0776723	30	20
0.0775594	30	13
0.0824342	30	12
0.0769961	30	16
0.076519	30	15
0.0764973	30	21
0.0764667	30	9
0.0769776	30	14
0.077214	30	18
0.0774227	30	19
0.0884545	30	15
0.0783875	30	16
0.0772926	30	16
0.0795269	30	15
0.0792957	30	13
0.0783145	30	16
0.0786534	30	16
0.0764785	30	11
0.082679	30	14
0.0773099	30	17
0.0773909	30	16
0.077554	30	17
0.0836609	30	14
0.0785436	30	20
0.077699	30	19
0.0779303	30	20
0.0866344	30	20
0.0779459	30	14
0.079636	30	19
0.077369	30	15
0.0773703	30	20
0.0776207	30	18
0.0779654	30	15
0.07734	30	14
0.083558	30	15
0.0773114	30	20
0.0771157	30	20
0.0772812	30	23
0.0772545	30	17
0.077434	30	21
