[INFO] Shi-Tomasi + FREAK on CPU
0.0465224	7	6
0.0538543	6	5
0.0537241	5	6
0.0474418	17	4
0.0506012	8	6
0.0461899	6	4
0.0457204	6	3
0.0462195	11	5
0.0459196	10	7
0.0459649	12	7
0.0461719	26	10
0.0465316	6	13
0.046303	10	5
0.0457069	26	7
0.0459478	5	9
0.0461733	8	4
0.0495569	9	5
0.0456356	7	5
0.0464084	13	5
0.0461268	11	6
0.0461778	6	8
0.0457698	14	5
0.0466698	13	10
0.046336	12	10
0.0460923	14	10
0.0457265	7	8
0.0457696	19	7
0.0459101	9	7
0.0473459	15	9
0.045975	9	9
0.0458888	17	7
0.0462042	12	9
0.0464772	11	8
0.0462046	15	8
0.0462365	4	7
0.0463101	23	4
0.0460153	9	10
0.0460564	17	8
0.0459355	12	12
0.0469233	15	11
0.0469381	13	11
0.0459777	19	9
0.0457574	7	7
0.0465011	20	6
0.0460664	9	9
0.0462363	21	9
0.0456829	8	8
0.0461882	17	8
0.0458153	19	13
0.0458725	14	11
0.0458438	13	10
0.0470798	13	10
0.046882	13	10
0.0464128	13	10
0.0463537	9	6
0.0455933	6	6
0.0456623	16	5
0.0457681	25	13
0.0461108	12	12
0.045646	8	7
0.045482	16	8
0.0458255	8	7
0.0459654	11	7
0.047052	20	10
0.0461389	16	14
0.0461502	16	12
0.0462804	15	9
0.0459161	10	8
0.0454814	8	8
0.0457725	5	5
0.0458522	7	4
0.0461154	12	7
0.0455736	4	4
0.0458102	8	4
0.0457682	16	7
0.04737	10	9
0.0459798	10	9
0.0458859	20	7
0.0462038	16	10
0.0473934	12	8
0.0462424	14	9
0.046307	7	7
0.0472976	7	6
0.046699	5	5
0.0460195	11	5
0.046182	10	9
0.046257	9	7
0.0470638	10	9
0.0462606	17	9
0.0467338	7	8
0.0455219	11	6
0.0464554	9	6
0.0459109	9	6
0.0462087	31	7
0.0460138	16	14
0.0457785	12	8
0.0457693	10	8
0.0458519	7	6
0.0460305	16	7
0.0470017	18	11
0.046098	5	7
0.0461487	5	5
0.0462095	13	5
0.0458694	5	6
0.0456641	5	4
0.0457591	16	4
0.0456761	7	8
0.0456751	7	5
0.0456041	15	5
0.0456193	7	9
0.0463243	9	7
0.0469299	14	9
0.0472951	7	8
0.0464019	8	4
0.0462323	12	6
0.0461569	9	6
0.0458383	13	6
0.045945	14	8
0.0458315	11	9
0.0459297	10	6
0.0458912	18	7
0.046053	9	9
0.0468233	9	8
0.0465586	18	7
0.0461085	17	10
0.0460139	16	10
0.0456893	20	10
0.0458157	16	12
0.0460995	25	13
0.0465103	38	17
0.0470747	16	11
0.0469665	18	12
0.046518	21	13
0.0469318	16	15
0.0464721	17	10
0.0462733	40	11
0.0459541	10	13
0.0457789	22	9
0.0465634	27	16
0.0459664	25	13
0.0467652	20	14
0.0463271	15	12
0.0464228	7	8
0.0460264	13	6
0.0465016	28	9
0.0464408	14	12
0.0473249	10	10
0.0460881	16	7
0.0461509	12	7
0.0460332	10	6
0.0455461	14	8
0.0457109	13	8
0.0461392	11	9
0.0462825	14	9
0.046307	32	13
0.046011	8	9
0.0468501	14	6
0.0464693	12	11
0.0471779	9	7
0.0463936	21	8
0.047025	34	14
0.0474455	19	16
0.0460643	25	10
0.0461162	24	12
0.0461718	8	8
0.0459462	6	6
0.0458963	31	6
0.04591	7	12
0.0460686	9	6
0.0506774	17	7
0.0470067	12	10
0.0456664	11	8
0.0468592	14	8
0.0467608	25	10
0.0492896	6	9
0.0498029	14	5
0.0460411	8	8
0.0457945	7	5
0.0459489	13	5
0.0463668	20	7
0.0461207	10	11
0.0468522	10	6
0.0460842	25	7
0.0466752	35	14
0.0465795	13	13
0.0460593	35	7
0.0466408	42	17
0.0466278	34	15
0.0466148	23	18
0.0461855	22	14
0.045949	17	11
0.046285	17	11
0.0465279	23	11
0.0477179	29	16
0.0456086	10	7
0.0458176	8	6
0.0457771	18	7
0.0456777	6	7
0.0452743	11	5
0.0459114	13	9
0.0459799	18	11
0.0464378	13	8
0.0469801	37	9
0.0460772	12	14
0.0466444	11	9
0.0472539	22	6
0.0460441	11	8
0.0461128	19	4
0.0460998	10	9
0.0460282	27	6
0.0465942	61	17
0.0471451	34	21
0.0466511	30	15
0.046195	32	13
0.0458734	22	9
0.046122	10	12
0.0461696	9	5
0.0457564	23	7
0.0464563	22	13
0.0464971	16	11
0.0477334	48	9
0.0464643	23	19
0.0460742	16	10
0.0461342	28	11
0.0463556	18	13
0.0462215	28	12
0.0462847	49	11
0.0460209	15	16
0.0462082	25	9
0.0460946	22	11
0.0471742	69	9
0.0472264	38	17
0.0465594	16	8
0.0458742	7	6
0.0458724	8	4
0.0462193	30	4
0.0463095	27	17
0.0456349	8	7
0.0460045	18	5
0.0463377	29	9
0.0463126	36	13
0.047103	44	18
0.0462952	14	12
0.0463891	43	6
0.0463551	19	12
0.0460468	6	3
0.0461498	12	1
0.0463558	7	5
0.0461352	7	5
0.0457536	8	4
0.0458894	13	4
0.0460403	7	4
0.0458799	26	4
0.0460295	17	13
0.0460826	41	10
0.0463882	14	8
0.0464656	61	5
0.047034	25	14
0.0479072	56	12
0.0474005	46	21
0.046961	48	14
0.0460185	27	14
0.0463788	12	14
0.0465006	74	6
0.0469905	40	23
0.045991	19	7
0.0461669	41	11
0.04696	46	14
0.0467249	36	16
0.0467085	38	5
0.0458597	29	17
0.0470186	65	12
0.0461138	21	15
0.0459513	39	5
0.046256	24	15
0.0465129	31	15
0.0467108	53	16
0.0467366	21	11
0.0461852	30	10
0.0462884	9	8
0.045896	13	3
0.0456853	20	3
0.04601	18	7
0.045805	10	4
0.0460171	23	3
0.0460892	8	7
0.0466711	24	5
0.0463637	14	12
0.0464471	15	8
0.0509724	23	9
0.0468544	65	9
0.0496949	37	19
0.0474991	41	14
0.0472935	61	22
0.0480464	74	27
0.0491358	105	34
0.0478886	55	28
0.0469663	34	17
0.0473049	91	18
0.0487642	87	18
0.0475991	48	25
0.0473186	52	18
0.0481814	97	22
0.0474558	31	22
0.0471049	53	15
0.0468944	47	17
0.0469765	45	20
0.0475734	67	18
0.0481144	56	26
0.0470764	44	24
0.0470008	45	16
0.0465239	29	12
0.0464566	30	13
0.046892	52	12
0.0477016	68	23
0.0487324	106	23
0.0514323	147	34
0.0536449	146	47
0.0519419	126	49
0.050899	108	32
0.0511104	122	42
0.0500744	103	37
0.0503979	85	30
0.0507344	142	34
0.0501548	84	35
0.0487301	87	22
0.0487	74	26
0.0499083	142	22
0.0472644	28	19
0.0469222	59	8
0.0482184	81	24
0.049481	92	26
0.0486785	67	32
0.0495896	129	34
0.0509168	118	41
